AGCnr,radeg,decdeg,a,b,zmag,vopt,hiflux,rms,v21,width,widtherr,snr,hisrc,vhelagc, rawrap
3050,66.874992,30.947222,1,0.8,18,2148,9.12,3.9,2146,146,8,0,54,2146,66.874992
140474,66.932495,26.075834,0.35,0.15,18,0,1.13,3.3,1936,73,39,0,75,1936,66.932495
140786,66.946251,40.725002,0,0,0,5969,0,0,0,0,0,0,0,5969,66.946251
140294,66.98333,40.848331,0,0,0,5884,0,0,0,0,0,0,0,5884,66.98333
3053,67.040421,21.654722,1,0.8,14.9,2407,3.7,0,2407,0,15,0,-1,2407,67.040421
3052,67.110001,39.625832,1.6,1.1,16,4242,10.94,4.9,4237,296,10,10.2,56,4237,67.110001
140788,67.120834,38.358055,0,0,0,5303,0,0,0,0,0,0,0,5303,67.120834
140297,67.316246,40.246387,0.33,0.22,0,5937,0,0,0,0,0,0,0,5937,67.316246
140299,67.44416,37.533611,0,0,0,5885,0,0,0,0,0,0,0,5885,67.44416
140796,67.490829,32.154167,0,0,0,9542,0,0,0,0,0,0,0,9542,67.490829
140300,67.529999,42.748611,0,0,0,10673,0,0,0,0,0,0,0,10673,67.529999
140302,67.584167,38.820278,0,0,0,5665,0,0,0,0,0,0,0,5665,67.584167
140799,67.612915,28.11861,0,0,0,17848,0,0,0,0,0,0,0,17848,67.612915
140304,67.637497,38.93,0.89,0.33,0,5640,0,0,0,0,0,0,0,5640,67.637497
140801,67.661667,23.439999,0,0,0,4493,0,0,0,0,0,0,0,4493,67.661667
140802,67.667496,28.766388,0,0,0,15222,0,0,0,0,0,0,0,15222,67.667496
140808,67.752914,34.615276,0,0,0,5721,0,0,0,0,0,0,0,5721,67.752914
140811,67.804581,21.801111,0,0,0,17934,0,0,0,0,0,0,0,17934,67.804581
140817,67.98333,34.952225,0,0,0,15468,0,0,0,0,0,0,0,15468,67.98333
140308,68.051666,43.709724,0.56,0.22,0,3999,0,0,0,0,0,0,0,3999,68.051666
140309,68.061668,42.767776,0.56,0.22,0,5963,0,0,0,0,0,0,0,5963,68.061668
3078,68.090828,33.218613,1.6,0.4,17,5424,7.21,2.4,5420,429,5,12.4,63,5420,68.090828
140826,68.191666,37.3475,0,0,0,5774,0,0,0,0,0,0,0,5774,68.191666
140060,68.20208,29.499445,1,0.56,0,2078,0,0,0,0,0,0,0,2078,68.20208
140061,68.248749,27.353611,0.22,0.11,0,9023,0,0,0,0,0,0,0,9023,68.248749
140830,68.42334,35.32222,0,0,0,14639,0,0,0,0,0,0,0,14639,68.42334
140837,68.649582,40.190002,0,0,0,5953,0,0,0,0,0,0,0,5953,68.649582
140314,68.669998,40.238613,0,0,0,6198,0,0,0,0,0,0,0,6198,68.669998
140065,68.77417,25.202223,0,0,0,3861,0,0,0,0,0,0,0,3861,68.77417
140315,68.78833,39.739166,0,0,0,5846,0,0,0,0,0,0,0,5846,68.78833
140847,68.846252,20.317501,0,0,0,5048,0,0,0,0,0,0,0,5048,68.846252
140848,68.854172,32.801109,0,0,0,14738,0,0,0,0,0,0,0,14738,68.854172
140851,68.952087,35.8825,0,0,0,8070,0,0,0,0,0,0,0,8070,68.952087
140318,68.975426,26.69861,0,0,0,3618,0,0,0,0,0,0,0,3618,68.975426
140320,69.09375,24.816387,0,0,0,4866,0,0,0,0,0,0,0,4866,69.09375
3099,69.123329,20.604168,1.6,0.3,16,4818,0,0,0,0,0,0,0,4818,69.123329
140859,69.177917,21.287777,0,0,0,17552,0,0,0,0,0,0,0,17552,69.177917
140457,69.210411,24.152222,0.87,0.35,0,0,3.28,3.5,5035,286,0,0,38,5035,69.210411
140860,69.224167,27.553888,0,0,0,10884,0,0,0,0,0,0,0,10884,69.224167
3098,69.259583,43.943058,1,0.4,17,3909,11.2,2.1,3931,211,2,25.6,56,3931,69.259583
140161,69.275002,43.926113,0.9,0.4,0,3909,0,0,0,0,0,0,0,3909,69.275002
140406,69.335007,35.574444,0.2,0.1,0,5657,0,0,0,0,0,0,0,5657,69.335007
140866,69.347084,22.541666,0,0,0,4800,0,0,0,0,0,0,0,4800,69.347084
140868,69.371254,21.416666,0,0,0,17194,0,0,0,0,0,0,0,17194,69.371254
140869,69.381668,21.243889,0,0,0,17218,0,0,0,0,0,0,0,17218,69.381668
140872,69.46125,21.205557,0,0,0,17358,0,0,0,0,0,0,0,17358,69.46125
140873,69.463333,20.784166,0,0,0,4930,0,0,0,0,0,0,0,4930,69.463333
140206,69.5625,48.695557,0.2,0.1,0,5935,0,0,0,0,0,0,0,5935,69.5625
140322,69.604172,35.929722,0,0,0,6023,0,0,0,0,0,0,0,6023,69.604172
3108,69.617912,44.03722,2,2,18,3961,14.69,4.6,3954,296,7,14.8,63,3954,69.617912
140877,69.632912,28.001112,0,0,0,5129,0,0,0,0,0,0,0,5129,69.632912
140884,69.742912,39.280556,0,0,0,6631,0,0,0,0,0,0,0,6631,69.742912
140323,69.852509,31.108889,0,0,0,14587,0,0,0,0,0,0,0,14587,69.852509
140893,69.927498,29.207779,0,0,0,10603,0,0,0,0,0,0,0,10603,69.927498
140324,69.95417,36.833332,0.3,0.1,0,2949,0,0,0,0,0,0,0,2949,69.95417
140072,70.005409,49.292221,0,0,0,0,21.2,0,3786,306,0,0,20,3786,70.005409
3120,70.096664,40.257221,1.1,0.7,17,5625,2.7,0,5676,261,49,6,36,5676,70.096664
140407,70.110001,36.578331,1,0.1,0,6118,0,0,0,0,0,0,0,6118,70.110001
140899,70.254173,37.17778,0,0,0,17158,0,0,0,0,0,0,0,17158,70.254173
140901,70.305008,34.105,0,0,0,10389,0,0,0,0,0,0,0,10389,70.305008
140074,70.321671,44.933891,0,0,0,0,21.2,0,3786,306,0,0,20,3786,70.321671
140394,70.340828,38.824722,0.45,0.33,0,7999,0,0,0,0,0,0,0,7999,70.340828
140076,70.500412,20.51111,0,0,0,4944,0,0,0,0,0,0,0,4944,70.500412
3135,70.532501,20.049721,1.6,1.2,17,7400,8.5,1.2,7395,408,2,28.4,63,7395,70.532501
140408,70.647079,35.933334,0.3,0.2,0,5910,0,0,0,0,0,0,0,5910,70.647079
140327,70.783752,40.367775,0,0,0,10764,0,0,0,0,0,0,0,10764,70.783752
140441,70.793755,29.028334,0,0,0,6505,0.93,2.4,5286,285,4,0,41,5286,70.793755
140489,70.816246,27.9125,0.2,0.2,0,10316,0,0,0,0,0,0,0,10316,70.816246
140328,70.818748,35.9575,0,0,0,15054,0,0,0,0,0,0,0,15054,70.818748
140913,70.893333,38.209446,0,0,0,6169,0,0,0,0,0,0,0,6169,70.893333
3139,70.931252,40.117496,1.5,1.1,17,6290,3.95,3.6,6299,467,54,4.1,56,6299,70.931252
3142,70.945,28.971666,1.1,0.9,16.5,6501,0,0,0,0,0,0,0,6501,70.945
140078,70.998337,41.650833,0,0,0,0,0.4,0,6201,312,0,0,21,6201,70.998337
140330,71.037086,28.217222,0.89,0.56,0,3432,0,0,0,0,0,0,0,3432,71.037086
140918,71.081253,37.834721,0,0,0,6261,0,0,0,0,0,0,0,6261,71.081253
140403,71.125,28.035,0.2,0.1,0,6917,0,0,0,0,0,0,0,6917,71.125
140332,71.182083,28.24889,0,0,0,3403,0,0,0,0,0,0,0,3403,71.182083
140921,71.303749,32.780556,0,0,0,15868,0,0,0,0,0,0,0,15868,71.303749
140156,71.324165,40.825554,1.8,1,0,5420,3.31,0,5419,197,0,0,-2,5419,71.324165
140336,71.546242,40.503887,0,0,0,6462,0,0,0,0,0,0,0,6462,71.546242
140928,71.565414,28.019444,0,0,0,6543,0,0,0,0,0,0,0,6543,71.565414
140930,71.766663,28.0075,0,0,0,10503,0,0,0,0,0,0,0,10503,71.766663
140463,71.810417,23.1625,0.2,0.15,18,0,0.46,0,5088,0,0,0,38,5088,71.810417
140932,71.830002,27.973333,0,0,0,10228,0,0,0,0,0,0,0,10228,71.830002
140395,71.830414,44.283611,0.56,0.22,0,5293,0,0,0,0,0,0,0,5293,71.830414
140339,71.85125,48.909447,0.45,0.22,0,3031,0,0,0,0,0,0,0,3031,71.85125
3165,71.863747,23.983889,2.5,1.5,16,3797,16.95,0,3762,134,5,0,19,3762,71.863747
140443,71.878754,24.368334,0,0,0,0,0.66,1.1,10498,314,0,0,41,10498,71.878754
140459,71.972916,23.779722,0,0,0,0,1.17,3.8,3803,130,0,0,38,3803,71.972916
140404,72.025002,27.059721,0.6,0.2,0,6561,0,0,0,0,0,0,0,6561,72.025002
140946,72.11792,29.807777,0,0,0,10399,0,0,0,0,0,0,0,10399,72.11792
140947,72.135422,22.048889,0,0,0,10559,0,0,0,0,0,0,0,10559,72.135422
140950,72.19751,28.755278,0,0,0,3182,0,0,0,0,0,0,0,3182,72.19751
140081,72.304581,45.003334,0,0,18.9,6240,0,0,0,0,0,0,0,6240,72.304581
140345,72.397499,43.791668,0,0,0,10312,0,0,0,0,0,0,0,10312,72.397499
140953,72.418335,20.639166,0,0,0,10568,0,0,0,0,0,0,0,10568,72.418335
3177,72.452919,21.684444,1.4,1.4,17,3918,6.54,2.6,3916,164,8,0,54,3916,72.452919
140347,72.493332,36.527779,0,0,0,7765,0,0,0,0,0,0,0,7765,72.493332
140955,72.530426,30.445555,0,0,0,8514,0,0,0,0,0,0,0,8514,72.530426
140083,72.532921,45.057777,0.2,0,19.4,6675,0,0,0,0,0,0,0,6675,72.532921
140464,72.72625,23.264444,0.6,0.15,17.5,0,2.22,0,4272,0,0,0,38,4272,72.72625
140965,72.784164,24.805277,0,0,0,8922,0,0,0,0,0,0,0,8922,72.784164
140350,72.785835,33.952499,0,0,0,2092,0,0,0,0,0,0,0,2092,72.785835
140349,72.808746,42.900558,0,0,0,3304,0,0,0,0,0,0,0,3304,72.808746
3183,72.832497,23.208055,1,0.8,16,4409,3,1.2,4409,424,8,0,54,4409,72.832497
140445,72.840828,27.214724,0,0,0,0,0.94,1.1,8571,100,14,0,41,8571,72.840828
140397,72.884583,44.488888,0.56,0.11,0,5266,0,0,0,0,0,0,0,5266,72.884583
140085,72.930832,44.606941,0,0,0,0,14.7,0,5178,285,0,0,20,5178,72.930832
140354,72.935417,38.938057,0,0,0,3913,0,0,0,0,0,0,0,3913,72.935417
140973,73.023331,23.442778,0,0,0,7055,0,0,0,0,0,0,0,7055,73.023331
140974,73.057503,22.154999,0,0,0,6996,0,0,0,0,0,0,0,6996,73.057503
140975,73.066673,35.278332,0,0,0,6345,0,0,0,0,0,0,0,6345,73.066673
140158,73.076256,49.544724,2.2,1.2,0,6107,2.61,0,6108,228,0,0,-2,6108,73.076256
140409,73.169167,32.857777,0.1,0.1,0,3276,0,0,0,0,0,0,0,3276,73.169167
140160,73.222092,23.166111,1,0.78,14.8,0,2.3,3.5,4528,77,0,0,38,4528,73.222092
140410,73.293747,34.384724,1.1,0.2,0,6208,0,0,0,0,0,0,0,6208,73.293747
140399,73.310417,44.040276,0.56,0.22,0,6944,0,0,0,0,0,0,0,6944,73.310417
140984,73.31916,25.878611,0,0,0,10190,0,0,0,0,0,0,0,10190,73.31916
140405,73.372498,27.304443,0.2,0.2,0,9502,0,0,0,0,0,0,0,9502,73.372498
140357,73.453331,42.312222,0.89,0.22,0,7793,0,0,0,0,0,0,0,7793,73.453331
140988,73.46666,29.809999,0,0,0,11056,0,0,0,0,0,0,0,11056,73.46666
140991,73.524582,22.160278,0,0,0,5288,0,0,0,0,0,0,0,5288,73.524582
140494,73.730835,34.911945,1.5,0.3,0,11425,0,0,0,0,0,0,0,11425,73.730835
140105,73.826248,25.600279,0,0,0,8996,0,0,0,0,0,0,0,8996,73.826248
140359,73.890831,27.1525,0,0,0,9991,0,0,0,0,0,0,0,9991,73.890831
141001,73.969582,25.765556,0,0,0,6423,0,0,0,0,0,0,0,6423,73.969582
140362,74.058334,27.091389,0,0,0,10014,0,0,0,0,0,0,0,10014,74.058334
3205,74.061668,30.051943,2.3,0.9,16,3589,12.23,2.8,3589,442,8,0,54,3589,74.061668
140364,74.119583,22.008888,0.78,0.22,0,5005,0,0,0,0,0,0,0,5005,74.119583
141008,74.120834,26.918888,0,0,0,9947,0,0,0,0,0,0,0,9947,74.120834
140436,74.212082,37.949722,1.2,0.7,0,-39,0,0,0,0,0,0,0,-39,74.212082
141011,74.247498,21.870834,0,0,0,5964,0,0,0,0,0,0,0,5964,74.247498
141013,74.298325,34.220833,0,0,0,6275,0,0,0,0,0,0,0,6275,74.298325
141014,74.339996,24.043333,0,0,0,9701,0,0,0,0,0,0,0,9701,74.339996
141015,74.42041,23.452223,0,0,0,9447,0,0,0,0,0,0,0,9447,74.42041
140367,74.447083,41.773335,0.22,0.22,0,8964,0,0,0,0,0,0,0,8964,74.447083
141017,74.45417,23.563889,0,0,0,9465,0,0,0,0,0,0,0,9465,74.45417
140501,74.505417,34.978333,0.22,0.11,0,10042,0,0,0,0,0,0,0,10042,74.505417
140411,74.532089,35.563889,0.45,0.22,0,6280,0,0,0,0,0,0,0,6280,74.532089
141018,74.557915,25.602222,0,0,0,6383,0,0,0,0,0,0,0,6383,74.557915
141019,74.677086,21.062777,0,0,0,5301,0,0,0,0,0,0,0,5301,74.677086
310878,315.084564,35.294167,0,0,0,7931,0,0,0,0,0,0,0,7931,-44.915436
310880,315.269165,22.429443,0,0,0,6810,0,0,0,0,0,0,0,6810,-44.730835
300322,315.274994,27.192221,0,0,0,14784,0,0,0,0,0,0,0,14784,-44.725006
310882,315.31665,38.025833,0,0,0,10143,0,0,0,0,0,0,0,10143,-44.68335
300323,315.500427,32.036388,0,0,0,15257,0,0,0,0,0,0,0,15257,-44.499573
11668,315.577057,36.692501,0.45,0.3,14,3000,0,2,2713,0,0,0,-1,3000,-44.422943
310886,315.685425,30.561666,0,0,0,14313,0,0,0,0,0,0,0,14313,-44.314575
310266,315.756226,20.503889,0.85,0.85,15.7,0,0.78,1.1,8441,218,7,5.8,52,8441,-44.243774
310891,315.8125,35.95639,0,0,0,8007,0,0,0,0,0,0,0,8007,-44.1875
310364,315.848328,23.659445,0,0,0,14637,0,0,0,0,0,0,0,14637,-44.151672
11670,315.889587,29.897223,5.2,1.6,12.9,803,19.42,6.8,779,325,2,16.8,70,779,-44.110413
310895,316.255005,30.397223,0,0,0,14740,0,0,0,0,0,0,0,14740,-43.744995
310897,316.30542,24.393333,0.7,0.25,15.8,4766,0,0,0,0,0,0,0,4766,-43.69458
310349,316.405426,27.152777,0.38,0.24,0,0,1.66,3.6,938,92,0,0,38,938,-43.594574
310898,316.452087,37.008888,0,0,0,8104,0,0,0,0,0,0,0,8104,-43.547913
310900,316.495819,37.002777,0,0,0,7920,0,0,0,0,0,0,0,7920,-43.504181
310009,316.58374,47.201389,0,0,0,3685,10,0,3685,0,0,0,-1,3685,-43.41626
310371,316.710449,26.914165,0,0,0,16328,0,0,0,0,0,0,0,16328,-43.289551
310372,316.715851,34.063889,0,0,0,14875,0,0,0,0,0,0,0,14875,-43.284149
311214,316.72168,34.066666,0.4,0.18,17.5,14875,0,0,0,0,0,0,0,14875,-43.27832
310906,316.729187,39.924168,0,0,0,17117,0,0,0,0,0,0,0,17117,-43.270813
310907,316.749603,39.714722,0,0,0,13711,0,0,0,0,0,0,0,13711,-43.250397
310908,316.774994,37.117222,0,0,0,8137,0,0,0,0,0,0,0,8137,-43.225006
310910,316.82251,37.113888,0,0,0,8092,0,0,0,0,0,0,0,8092,-43.17749
310911,316.869598,40.022499,0,0,0,17625,0,0,0,0,0,0,0,17625,-43.130402
310326,316.885406,26.452223,1,0,0,14339,0,0,0,0,0,0,0,14339,-43.114594
310912,316.920013,36.978611,0,0,0,8306,0,0,0,0,0,0,0,8306,-43.079987
310014,316.929993,23.451668,0,0,0,14589,0,0,0,0,0,0,0,14589,-43.070007
310916,317.057068,27.235556,0,0,0,14575,0,0,0,0,0,0,0,14575,-42.942932
310922,317.447083,20.313334,0,0,0,8571,0,0,0,0,0,0,0,8571,-42.552917
11690,317.765808,22.91,1.3,0.2,16,6481,1.09,1.1,6492,377,7,4.6,52,6492,-42.234192
310361,317.808319,28.159445,0.55,0.39,0,0,1.1,3.8,2817,42,0,0,38,2817,-42.191681
11693,317.818726,37.884445,1.5,0.3,15.5,8116,0,0,0,0,0,0,0,8116,-42.181274
310382,317.881653,27.855833,0,0,0,15079,0,0,0,0,0,0,0,15079,-42.118347
310029,317.892883,20.326389,0.75,0.75,15.6,4840,1.16,2,4847,68,5,8.5,52,4847,-42.107117
310929,317.932495,37.528889,0,0,0,7719,0,0,0,0,0,0,0,7719,-42.067505
310930,317.987488,30.674166,0,0,0,14899,0,0,0,0,0,0,0,14899,-42.012512
310034,318.067505,45.524445,0,0,0,0,0.6,0,760,153,0,0,-1,760,-41.932495
310383,318.106262,22.940832,0,0,0,14598,0,0,0,0,0,0,0,14598,-41.893738
310932,318.12793,22.882223,0,0,0,14972,0,0,0,0,0,0,0,14972,-41.87207
310933,318.182526,35.340553,0,0,0,16180,0,0,0,0,0,0,0,16180,-41.817474
310384,318.216675,30.074167,0,0,0,12787,0,0,0,0,0,0,0,12787,-41.783325
310038,318.377106,46.707222,0,0,0,805,3,0,805,0,0,0,-1,805,-41.622894
310943,318.543335,27.942499,0,0,0,14592,0,0,0,0,0,0,0,14592,-41.456665
310039,318.588318,21.544722,0.55,0.55,15.5,13570,0.65,0.6,13820,311,4,6.4,52,13820,-41.411682
310945,318.59375,28.063889,0,0,0,14519,0,0,0,0,0,0,0,14519,-41.40625
11707,318.631653,26.734446,3.6,3,15.6,908,57.93,12.4,906,188,1,36.8,70,906,-41.368347
310946,318.667511,28.610279,0,0,0,14431,0,0,0,0,0,0,0,14431,-41.332489
310947,318.68042,24.806665,0,0,0,13154,0,0,0,0,0,0,0,13154,-41.31958
11709,318.728729,25.865,1.6,1.4,16.5,4568,1,2.3,4567,43,15,9.6,52,4567,-41.271271
11710,318.844574,24.345835,1.5,1.4,16.5,4689,4.38,2.2,4685,99,2,20.8,52,4685,-41.155426
310949,319.005005,35.955555,0,0,0,15633,0,0,0,0,0,0,0,15633,-40.994995
310952,319.063354,30.021389,0,0,0,14553,0,0,0,0,0,0,0,14553,-40.936646
310051,319.192078,20.304167,0.9,0.3,15.4,8314,1.18,0.7,8314,332,3,7.4,52,8314,-40.807922
310053,319.220001,24.204168,0.7,0.5,15,2882,0.78,1.8,2907,256,48,3.5,67,2907,-40.779999
310055,319.400391,24.365278,0.8,0.2,15.7,4751,3.36,1.7,4768,198,5,11.2,52,4768,-40.599609
11716,319.425842,25.962502,1.5,1.2,16.5,4560,2.36,2.2,4570,162,8,9.5,52,4570,-40.574158
310482,319.472504,26.355,0,0,0,4439,0,0,0,0,0,0,0,4439,-40.527496
310959,319.59082,40.673058,0,0,0,11749,0,0,0,0,0,0,0,11749,-40.40918
11718,319.637482,26.446667,2.5,1.4,14,4687,0,0.4,4920,0,0,0,-1,4687,-40.362518
310057,319.639587,22.744444,1,0.4,14.8,4847,0,0,0,0,0,0,0,4847,-40.360413
310457,319.675385,26.293888,1,0.65,16.9,0,6.35,8,919,90,2,13.8,40,919,-40.324615
310962,319.683319,42.182777,0,0,0,13713,0,0,0,0,0,0,0,13713,-40.316681
310483,319.69873,26.506666,0,0,0,4373,0,0,0,0,0,0,0,4373,-40.30127
310484,319.727905,26.493055,0,0,0,4741,0,0,0,0,0,0,0,4741,-40.272095
310060,319.744965,25.430832,1,0.2,15,993,5.18,1.3,934,162,1,28.4,52,934,-40.255035
310391,319.842499,20.196943,0,0,0,10854,0,0,0,0,0,0,0,10854,-40.157501
310964,319.845428,33.840553,0,0,0,14787,0,0,0,0,0,0,0,14787,-40.154572
310966,319.871277,33.548889,0,0,0,15167,0,0,0,0,0,0,0,15167,-40.128723
11722,319.90918,21.970556,1.7,0.5,15.3,4954,8.74,2.1,4957,370,3,15,52,4957,-40.09082
310968,319.919189,37.523888,0.6,0.25,17,7795,5.2,0,7751,439,2,12.9,47,7751,-40.080811
310970,320.001282,41,0,0,0,9415,0,0,0,0,0,0,0,9415,-39.998718
11726,320.125427,37.583054,1.4,0.4,15.3,7795,9.6,0,7735,507,28,6,36,7735,-39.874573
310069,320.182526,44.404446,0,0,15.6,3994,0,0,0,0,0,0,0,3994,-39.817474
310820,320.192505,45.272778,0.89,0.45,0,228,0,0,0,0,0,0,0,228,-39.807495
310811,320.267517,23.045277,0.5,0.45,15.9,4830,0,0,0,0,0,0,0,4830,-39.732483
11728,320.278748,26.266666,1.5,1.5,15.6,8010,2,0,7998,150,31,7.7,36,7998,-39.721252
11727,320.281677,23.084723,1.6,1.5,14.3,4726,1.59,1.5,4697,389,19,5.1,52,4697,-39.718323
310973,320.307068,42.741112,0,0,0,10786,0,0,0,0,0,0,0,10786,-39.692932
11729,320.310822,25.02861,1.2,0.3,16.5,4634,2.48,1.3,4629,180,3,12.6,63,4629,-39.689178
11730,320.318756,29.465,1,1,17,4617,4.26,2.6,4621,75,2,0,19,4621,-39.681244
310974,320.323334,40.405834,0,0,0,15592,0,0,0,0,0,0,0,15592,-39.676666
11732,320.341675,29.453056,1.2,0.3,16.5,4740,14.32,6.3,4741,286,2,20.3,71,4741,-39.658325
11731,320.371674,21.241112,1.8,0.45,14.4,4956,3.92,0.9,4956,381,1,18.1,72,4956,-39.628326
310072,320.432068,44.066944,0,0,15.8,3817,0,0,0,0,0,0,0,3817,-39.567932
310975,320.439178,37.601387,0,0,0,7691,0,0,0,0,0,0,0,7691,-39.560822
310976,320.522491,40.009445,0,0,0,7243,0,0,0,0,0,0,0,7243,-39.477509
11737,320.654175,29.398333,1.5,0.6,16.5,13018,0,0,0,0,0,0,0,13018,-39.345825
310983,320.920837,33.11861,0,0,0,14821,0,0,0,0,0,0,0,14821,-39.079163
310985,321.034973,31.510555,0,0,0,15053,0,0,0,0,0,0,0,15053,-38.965027
11739,321.162903,20.684166,1,0.7,16.5,6337,2.93,2.9,6342,174,9,7.3,52,6342,-38.837097
310987,321.221252,32.400558,0,0,0,14495,0,0,0,0,0,0,0,14495,-38.778748
310989,321.299988,32.51889,0,0,0,14331,0,0,0,0,0,0,0,14331,-38.700012
310462,321.304138,31.325556,0,0,0,0,1.04,0.7,4612,157,8,0,41,4612,-38.695862
310396,321.339172,25.269722,0.4,0.35,16,14813,0,0,0,0,0,0,0,14813,-38.660828
310990,321.375,20.460556,0,0,0,10837,0,0,0,0,0,0,0,10837,-38.625
310991,321.387054,25.324167,0,0,0,4714,0,0,0,0,0,0,0,4714,-38.612946
11743,321.525818,30.493334,1.2,1,15.5,7728,5.69,2,7653,491,7,10.6,52,7653,-38.474182
310996,321.708313,38.201111,0,0,0,13636,0,0,0,0,0,0,0,13636,-38.291687
11745,321.714172,37.946388,1.4,0.6,16,7672,2.78,3.4,7459,267,11,4.5,56,7459,-38.285828
310096,321.765442,23.917778,0,0,0,15276,0,0,0,0,0,0,0,15276,-38.234558
310399,321.851685,23.663334,0,0,0,15147,0,0,0,0,0,0,0,15147,-38.148315
11748,321.915009,45.482777,1.4,0.5,17,5339,7.19,4.9,5344,242,14,6.9,56,5344,-38.084991
311001,322.137512,37.467499,0,0,0,8568,0,0,0,0,0,0,0,8568,-37.862488
11749,322.201263,20.51,1.5,1.4,14.6,5303,5.52,1.3,5311,240,2,23.1,52,5311,-37.798737
11752,322.206696,25.028889,1.1,0.2,16.5,0,2.37,0.8,17856,567,2,11.2,72,17856,-37.793304
11753,322.213745,31.837502,0.75,0.75,15.6,4589,3.47,1.3,4590,81,1,34,52,4590,-37.786255
311003,322.219604,25.798332,0,0,0,4808,0,0,0,0,0,0,0,4808,-37.780396
311156,322.272919,34.940556,0.7,0.5,18,0,0,0,4500,0,0,0,75,4500,-37.727081
11754,322.381653,27.320835,2.1,1.8,15.6,4823,9.19,1.3,4827,174,1,53.1,52,4827,-37.618347
11756,322.508331,26.717501,1.8,1.8,14.1,4825,6.54,0,4832,101,0,0,-1,4832,-37.491669
311007,322.542084,38.719444,0,0,0,13424,0,0,0,0,0,0,0,13424,-37.457916
311009,322.57666,35.686111,0,0,0,11608,0,0,0,0,0,0,0,11608,-37.42334
11757,322.605011,41.84333,1.6,1.1,15.7,4282,5.28,2.3,4329,391,6,8.6,68,4329,-37.394989
311012,322.749603,41.511112,0,0,0,9258,0,0,0,0,0,0,0,9258,-37.250397
310110,322.75,48.241112,1.12,1.01,0,3727,10,0,3775,0,0,0,-1,3775,-37.25
311014,322.809601,33.364445,0,0,0,14701,0,0,0,0,0,0,0,14701,-37.190399
311015,322.845825,32.870831,0,0,0,14764,0,0,0,0,0,0,0,14764,-37.154175
310406,322.855438,43.609444,0,0,0,5429,0,0,0,0,0,0,0,5429,-37.144562
311018,322.878357,38.943611,0,0,0,17541,0,0,0,0,0,0,0,17541,-37.121643
311019,322.951233,39.681667,0,0,0,17626,0,0,0,0,0,0,0,17626,-37.048767
311020,322.973755,44.283333,0,0,0,5344,0,0,0,0,0,0,0,5344,-37.026245
311021,322.980408,28.895555,0,0,0,12952,0,0,0,0,0,0,0,12952,-37.019592
311023,323.036682,29.055832,0,0,0,13058,0,0,0,0,0,0,0,13058,-36.963318
310828,323.394165,42.724167,1.12,0.22,0,4075,0,0,0,0,0,0,0,4075,-36.605835
310814,323.439148,21.835001,0,0,0,17481,0,0,0,0,0,0,0,17481,-36.560852
11767,323.450836,41.834442,1.2,0.5,17,4326,2.45,4,4322,75,15,8,56,4322,-36.549164
11766,323.482483,21.837502,1,0.25,15.3,5303,3.1,0.9,5300,436,2,11.1,52,5300,-36.517517
311026,323.500854,39.39167,0,0,0,13509,0,0,0,0,0,0,0,13509,-36.499146
310121,323.577087,33.256111,1,0.6,15.7,0,0.8,0.8,4924,267,8,5.6,72,4924,-36.422913
11769,323.593353,26.352777,1.6,0.6,15.5,6438,2.78,1.2,6438,433,6,8.6,52,6438,-36.406647
310124,323.737518,20.600834,0.6,0.3,15.4,10792,3.35,2,10725,372,16,6.2,52,10725,-36.262482
11771,323.864594,23.468056,1.5,0.3,16,1665,4.33,2.5,1661,127,3,14.8,66,1661,-36.135406
11772,323.886261,35.397781,1.6,1.3,13,4395,0,0,0,0,0,0,0,4395,-36.113739
11775,323.950012,35.35083,1,0.4,14.5,4569,0,0,0,0,0,0,0,4569,-36.049988
11777,324.008331,28.114445,1.4,1.1,17,4940,5.85,2.1,4931,178,2,18.6,52,4931,-35.991669
311030,324.017914,33.623608,0,0,0,11700,0,0,0,0,0,0,0,11700,-35.982086
310411,324.12207,40.258057,0,0,0,9623,0,0,0,0,0,0,0,9623,-35.87793
311033,324.158752,41.502777,0,0,0,9668,0,0,0,0,0,0,0,9668,-35.841248
11781,324.164185,35.694168,1.4,1,13.7,4651,0,0,0,0,0,0,0,4651,-35.835815
311034,324.250824,44.351109,0,0,0,10594,0,0,0,0,0,0,0,10594,-35.749176
311389,324.262085,29.184999,0.25,0.2,19,0,0,0,4900,0,0,0,78,4900,-35.737915
311035,324.263763,30.355833,0,0,0,12966,0,0,0,0,0,0,0,12966,-35.736237
11783,324.489166,31.182777,1.3,0.6,16,7374,3.85,2.4,7374,329,9,8.5,52,7374,-35.510834
310810,324.612915,29.826946,0.7,0.3,15.4,5044,0,0,0,0,0,0,0,5044,-35.387085
310135,324.63916,32.084721,0.7,0.25,15.6,7435,0,0,0,0,0,0,0,7435,-35.36084
311039,324.639984,44.15889,0,0,0,11684,0,0,0,0,0,0,0,11684,-35.360016
311041,324.670013,44.262222,0,0,0,5083,0,0,0,0,0,0,0,5083,-35.329987
310136,324.675018,29.837778,0.7,0.5,15.5,4939,3.31,1.2,4937,237,5,12.5,63,4937,-35.324982
11784,324.70874,38.5425,1,0.5,17,8819,1.3,0,8836,303,39,2.2,36,8836,-35.29126
310137,324.713348,24.819445,0.6,0.5,15.7,11485,0,0,0,0,0,0,0,11485,-35.286652
