AGCNr,Name,RAdeg_HI,Decdeg_HI,RAdeg_OC,DECdeg_OC,Vhelio,W50,errW50,HIflux,errflux,SNR,RMS,Dist,logMsun,HIcode,useradeg,usedecdeg,wrapradeg
123896,        ,39.29667,23.43944,39.2975,23.43917,11275,307,4,1.95,0.11,9.6,2.58,157.8,10.06,1,39.2975,23.43917,39.2975
123038,        ,39.31459,31.75778,39.31334,31.75972,1526,64,3,1.42,0.05,18.7,2.09,20.4,8.14,1,39.31334,31.75972,39.31334
123039,        ,39.32875,31.43583,39.335,31.4325,10838,201,6,0.93,0.08,6.5,2.24,151.7,9.7,1,39.335,31.4325,39.335
2104,484-016 ,39.36209,23.30278,39.36459,23.29972,8233,333,3,2.57,0.13,10.8,2.91,114.4,9.9,1,39.36459,23.29972,39.36459
123040,        ,39.37542,31.65055,39.3775,31.64583,5050,134,4,1,0.06,8.5,2.26,69.4,9.05,1,39.3775,31.64583,39.3775
2100,505-024 ,39.37542,33.63139,39.3775,33.63166,4377,170,2,2.81,0.08,19.5,2.46,64.1,9.43,1,39.3775,33.63166,39.3775
124645,        ,39.38,34.04583,39.38292,34.04278,2541,61,4,0.81,0.05,9.8,2.36,33.8,8.34,1,39.38292,34.04278,39.38292
123041,        ,39.38792,31.38667,39.38042,31.38389,5398,206,32,1.08,0.07,8.3,2.01,74.5,9.15,1,39.38042,31.38389,39.38042
123042,        ,39.41292,32.00555,39.4075,32.00222,4781,52,5,0.56,0.04,8.2,2.1,65.4,8.75,1,39.4075,32.00222,39.4075
2105,523-076 ,39.40917,34.43278,39.41667,34.43139,4907,235,4,1.71,0.09,10.3,2.41,66,9.24,1,39.41667,34.43139,39.41667
122419,        ,39.4425,26.27167,39.45209,26.28056,10006,104,29,0.69,0.06,7.5,2.02,139.7,9.5,1,39.45209,26.28056,39.45209
123898,        ,39.45834,23.40528,39.46333,23.40472,5980,354,5,1.79,0.13,7.4,2.87,83.2,9.46,1,39.46333,23.40472,39.46333
2109,523-077 ,39.49084,34.23528,39.49334,34.24111,3676,158,2,4.17,0.08,29.6,2.5,49.4,9.38,1,39.49334,34.24111,39.49334
123608,        ,39.51625,35.945,39.53125,35.93945,14171,369,7,1.55,0.1,8.4,2.14,199.4,10.16,1,39.53125,35.93945,39.53125
122397,        ,39.52208,30.67472,39.52625,30.67139,849,33,2,1.24,0.04,22,2.12,11.7,7.6,1,39.52625,30.67139,39.52625
2116,M+507022,39.54791,30.84,39.54625,30.8475,8848,230,4,6.39,0.1,36.6,2.57,123.3,10.36,1,39.54625,30.8475,39.54625
124839,        ,39.54625,33.94528,39.54583,33.93945,11192,270,7,1.31,0.1,7.3,2.43,156.8,9.88,1,39.54583,33.93945,39.54583
121174,KKH 13  ,39.57042,29.90278,39.56833,29.90639,693,79,3,6.77,0.08,53.8,3.15,9.7,8.18,1,39.56833,29.90639,39.56833
124960,        ,39.56625,33.01167,39.56958,33.00945,4540,191,6,3.5,0.08,25.2,2.25,61.9,9.5,1,39.56958,33.00945,39.56958
124961,        ,39.57166,33.31944,39.57625,33.31583,4621,55,4,1.59,0.05,20.8,2.28,64.1,9.19,1,39.57625,33.31583,39.57625
2122,505-026 ,39.61333,29.76222,39.61416,29.75778,5077,138,7,5.46,0.08,42.2,2.45,69.8,9.8,1,39.61416,29.75778,39.61416
123899,        ,39.62833,22.34167,39.63583,22.34195,9490,241,6,1.32,0.1,7.6,2.51,132.3,9.74,1,39.63583,22.34195,39.63583
2125,I1823   ,39.65625,32.0675,39.65458,32.06916,5195,203,4,8.25,0.09,55.2,2.34,71.5,10,1,39.65458,32.06916,39.65458
2131,505-028 ,39.66291,33.44639,39.66792,33.44528,4616,197,2,5.12,0.08,36.6,2.23,66.4,9.73,1,39.66792,33.44528,39.66792
124872,        ,39.6825,35.73028,39.67083,35.71194,12852,109,12,0.61,0.06,6.5,2,180.6,9.67,1,39.67083,35.71194,39.67083
124843,        ,39.68,34.63889,39.68041,34.62806,9633,185,5,1.65,0.09,10.7,2.53,134.6,9.85,1,39.68041,34.62806,39.68041
123900,        ,39.69875,22.40222,39.70333,22.40222,9553,246,7,1.11,0.09,7,2.25,133.2,9.67,1,39.70333,22.40222,39.70333
122420,        ,39.71041,27.36639,39.70833,27.36556,1463,60,3,1.12,0.05,15.4,2.1,19.5,8,1,39.70833,27.36556,39.70833
2134,505-029 ,39.71542,27.84611,39.71625,27.84667,4586,327,7,10.7,0.1,61.9,2.14,41.7,9.64,1,39.71625,27.84667,39.71625
123166,        ,39.73083,29.5225,39.73333,29.52583,8605,258,4,2.78,0.09,16.5,2.35,119.8,9.97,1,39.73333,29.52583,39.73333
2133,N1002   ,39.7275,34.62917,39.73208,34.62194,4743,319,20,1.26,0.1,6.6,2.39,65.9,9.11,1,39.73208,34.62194,39.73208
120394,523-080 ,39.73875,35.61028,39.73833,35.60139,9252,333,27,1.82,0.11,9.3,2.39,129.2,9.85,1,39.73833,35.60139,39.73833
123167,        ,39.75875,28.50278,39.7375,28.49667,10727,159,10,1.28,0.08,9.7,2.33,150.1,9.83,1,39.7375,28.49667,39.7375
2141,N1012   ,39.81208,30.14917,39.81167,30.15055,985,201,2,43.76,0.09,304.8,2.26,12.4,9.2,1,39.81167,30.15055,39.81167
123043,        ,39.82292,31.73583,39.82167,31.73667,4878,88,7,0.99,0.05,11.7,2.01,66.8,9.02,1,39.82167,31.73667,39.82167
123901,        ,39.84208,23.68333,39.84167,23.68444,8214,152,4,1.21,0.07,9,2.43,114.1,9.57,1,39.84167,23.68444,39.84167
124962,        ,39.86125,33.33389,39.87083,33.33833,5706,105,3,1.02,0.05,10.8,2.05,79.1,9.18,1,39.87083,33.33833,39.87083
2144,        ,39.87542,29.26278,39.875,29.25972,4785,130,7,1.51,0.07,13,2.27,65.5,9.18,1,39.875,29.25972,39.875
122889,        ,39.93208,24.98111,39.93417,24.98445,12825,250,7,1.74,0.09,10.5,2.35,180,10.12,1,39.93417,24.98445,39.93417
122790,        ,39.96333,30.27611,39.96583,30.27167,810,31,2,8.09,0.04,132.2,2.38,11.2,8.38,1,39.96583,30.27167,39.96583
2151,505-031 ,39.9925,28.33,39.99125,28.325,10924,478,12,6.57,0.13,25.2,2.43,152.9,10.56,1,39.99125,28.325,39.99125
123221,        ,40.03292,28.70389,40.0325,28.70472,7688,198,20,0.95,0.08,7,2.14,106.7,9.41,1,40.0325,28.70472,40.0325
124963,        ,40.06083,32.88055,40.05959,32.875,4370,101,9,0.97,0.07,8.4,2.57,59.4,8.91,1,40.05959,32.875,40.05959
124845,        ,40.07042,35.85139,40.0625,35.83528,11837,124,6,0.67,0.06,7.4,1.81,166.1,9.64,1,40.0625,35.83528,40.0625
2156,505-032 ,40.07333,32.26778,40.08,32.26167,4490,203,3,12.32,0.09,77.2,2.5,65.6,10.1,1,40.08,32.26167,40.08
2159,        ,40.11875,30.0775,40.11459,30.08028,5194,171,3,3,0.08,21.2,2.41,49.9,9.25,1,40.11459,30.08028,40.11459
120420,523-085 ,40.17458,35.30056,40.17,35.31,9650,70,5,0.75,0.06,8,2.5,134.9,9.51,1,40.17,35.31,40.17
123902,        ,40.16959,22.63111,40.175,22.63194,13904,466,2,3.12,0.12,12.7,2.36,195.4,10.45,1,40.175,22.63194,40.175
123044,        ,40.17792,32.14056,40.17792,32.13917,9994,90,4,1.45,0.06,14.7,2.31,139.7,9.82,1,40.17792,32.13917,40.17792
122219,        ,40.22917,26.66611,40.23167,26.66722,1482,34,4,0.5,0.05,8,2.37,19.7,7.66,1,40.23167,26.66722,40.23167
120429,505-033 ,40.25084,32.17611,40.25209,32.18056,4432,146,3,3.53,0.07,28.6,2.27,65.6,9.55,1,40.25209,32.18056,40.25209
123045,        ,40.28458,31.45222,40.28042,31.45056,10146,133,8,1.88,0.06,17.5,2.08,141.9,9.95,1,40.28042,31.45056,40.28042
2166,523-087 ,40.29625,35.86055,40.29084,35.85806,3136,145,3,3.59,0.06,35,1.9,41.9,9.17,1,40.29084,35.85806,40.29084
123046,        ,40.29625,31.49195,40.30125,31.49139,4798,125,8,0.77,0.06,7.2,2.13,65.7,8.89,1,40.30125,31.49139,40.30125
124846,        ,40.30458,34.35722,40.30709,34.35167,7610,144,6,1.14,0.08,8.3,2.55,105.7,9.48,1,40.30709,34.35167,40.30709
124847,        ,40.31625,35.80416,40.31042,35.80028,13389,199,6,0.88,0.07,6.9,2.01,188.3,9.87,1,40.31042,35.80028,40.31042
123168,        ,40.32292,29.14194,40.33292,29.14722,10621,263,13,1.59,0.1,9.5,2.3,148.6,9.92,1,40.33292,29.14722,40.33292
122890,        ,40.33583,24.27444,40.33375,24.27028,13975,204,25,1.28,0.09,8.3,2.42,196.5,10.07,1,40.33375,24.27028,40.33375
123903,AHISS   ,40.33,23.26667,40.32792,23.26833,7701,212,6,1.13,0.08,7.3,2.38,106.8,9.48,1,40.32792,23.26833,40.32792
122220,        ,40.35417,26.39222,40.35209,26.38917,10619,255,36,1.03,0.09,7,2.05,148.5,9.73,1,40.35209,26.38917,40.35209
122421,        ,40.38625,26.6225,40.38208,26.62917,1586,41,6,0.85,0.05,13,2.26,21.1,7.95,1,40.38208,26.62917,40.38208
123047,        ,40.44458,31.46334,40.44917,31.45722,10205,61,8,0.62,0.06,7,2.5,142.7,9.47,1,40.44917,31.45722,40.44917
122891,        ,40.48167,24.76694,40.48833,24.76528,14013,87,30,0.73,0.07,6.9,2.52,197,9.82,1,40.48833,24.76528,40.48833
122892,        ,40.48125,24.93056,40.48208,24.93611,9870,124,3,1.61,0.07,14.2,2.26,137.8,9.86,1,40.48208,24.93611,40.48208
2171,        ,40.48292,32.08889,40.47958,32.08805,4563,220,4,2.97,0.08,21.6,2.07,60.5,9.41,1,40.47958,32.08805,40.47958
120441,523-090 ,40.51833,35.71361,40.51333,35.70889,9484,494,7,1.67,0.12,7,2.16,132.5,9.84,1,40.51333,35.70889,40.51333
124850,        ,40.52083,35.43889,40.51667,35.43528,11811,80,3,1.56,0.07,14.9,2.59,165.8,10,1,40.51667,35.43528,40.51667
122893,        ,40.52417,24.69639,40.52667,24.68667,9827,180,22,1.13,0.09,7.4,2.55,137.2,9.7,1,40.52667,24.68667,40.52667
2174,505-034 ,40.52292,32.38472,40.52417,32.37806,5127,89,2,8.16,0.07,73.8,2.6,65.5,9.92,1,40.52417,32.37806,40.52417
123169,        ,40.575,29.67722,40.575,29.67667,5178,170,10,2.37,0.07,19.7,2.06,71.3,9.45,1,40.575,29.67667,40.575
124851,        ,40.6,35.65083,40.59084,35.64584,11985,131,5,1.84,0.07,16.6,2.15,168.3,10.09,1,40.59084,35.64584,40.59084
124964,        ,40.59084,32.75222,40.59875,32.75611,4755,167,7,1.11,0.07,8.3,2.3,65,9.04,1,40.59875,32.75611,40.59875
122894,        ,40.6125,24.82333,40.62708,24.82139,7696,100,12,0.71,0.06,7,2.27,106.8,9.28,1,40.62708,24.82139,40.62708
2179,524-002 ,40.64042,35.19917,40.63958,35.20167,3551,104,3,2.54,0.06,22.8,2.43,47.7,9.13,1,40.63958,35.20167,40.63958
2178,N1050   ,40.64167,34.75528,40.64833,34.76278,3904,269,3,2.04,0.1,11.3,2.46,52.7,9.13,1,40.64833,34.76278,40.64833
2183,N1056   ,40.69875,28.57389,40.70167,28.57333,1541,273,2,28.09,0.11,142.6,2.66,30.9,9.8,1,40.70167,28.57333,40.70167
2182,        ,40.70292,32.68861,40.70625,32.68528,5257,160,4,2.42,0.08,19.2,2.23,65.5,9.39,1,40.70625,32.68528,40.70625
124852,        ,40.71625,34.01445,40.71333,34.01389,4539,79,9,0.92,0.07,8.4,2.74,61.8,8.92,1,40.71333,34.01389,40.71333
120453,N1061   ,40.80458,32.45861,40.81542,32.46667,4051,252,6,1.13,0.09,6.7,2.37,65.5,9.06,1,40.81542,32.46667,40.81542
2197,505-040 ,40.86,31.46695,40.85833,31.47083,5100,260,5,7.22,0.09,44.1,2.27,59.4,9.78,1,40.85833,31.47083,40.85833
2198,505-041 ,40.88875,31.7875,40.88625,31.79,4710,298,3,6.88,0.1,36.4,2.45,45.7,9.53,1,40.88625,31.79,40.88625
123250,        ,40.92,23.08917,40.91708,23.09,1091,126,2,2.29,0.06,22.1,2.05,14.6,8.06,1,40.91708,23.09,40.91708
2201,505-043 ,40.92667,32.49944,40.93375,32.49611,4135,315,8,6.07,0.11,30.8,2.48,70.5,9.85,1,40.93375,32.49611,40.93375
123048,        ,40.95542,31.33445,40.95167,31.33528,5697,49,5,0.55,0.04,7.9,2.2,78.9,8.91,1,40.95167,31.33528,40.95167
2202,M+507040,40.95625,32.38695,40.95459,32.38945,4059,94,6,1.9,0.07,15.4,2.83,65.5,9.28,1,40.95459,32.38945,40.95459
2204,N1067   ,40.96042,32.51667,40.96042,32.51222,4530,136,6,2.81,0.08,21.6,2.49,65.5,9.45,1,40.96042,32.51222,40.96042
2206,505-047 ,40.9625,33.35194,40.96875,33.34861,4733,200,5,5.25,0.09,36.1,2.29,64.7,9.71,1,40.96875,33.34861,40.96875
123049,        ,40.97125,31.36695,40.97417,31.37556,5533,104,4,2.75,0.06,26,2.32,76.5,9.58,1,40.97417,31.37556,40.97417
2205,505-046 ,40.97792,33.16861,40.97875,33.16833,5486,219,3,1.65,0.09,10.1,2.47,66.1,9.23,1,40.97875,33.16833,40.97875
123170,        ,41.01333,29.29389,41.01333,29.28806,886,48,3,1.39,0.05,18.5,2.38,12.1,7.68,1,41.01333,29.28806,41.01333
124915,        ,41.06042,32.25945,41.06916,32.26028,10042,254,6,2.05,0.11,10.8,2.67,140.4,9.98,1,41.06916,32.26028,41.06916
123050,        ,41.06958,31.34083,41.08667,31.34111,5154,113,9,1.21,0.07,10.9,2.33,70.9,9.16,1,41.08667,31.34111,41.08667
124853,        ,41.08,35.31278,41.07542,35.30944,9078,134,6,2.57,0.09,19.6,2.52,126.7,9.99,1,41.07542,35.30944,41.07542
122221,HCG20D  ,41.07917,26.11639,41.07708,26.10806,10565,188,10,1.27,0.09,8.5,2.45,147.8,9.82,1,41.07708,26.10806,41.07708
122422,        ,41.10125,27.65083,41.09875,27.64278,8082,210,32,0.96,0.09,6.2,2.4,112.4,9.46,1,41.09875,27.64278,41.09875
123654,M+507046,41.10375,32.34833,41.105,32.35,5128,205,10,1.8,0.11,10.6,2.66,65.5,9.26,1,41.105,32.35,41.105
2212,524-007 ,41.10167,33.73528,41.10709,33.73472,5328,244,6,4.12,0.1,23.2,2.53,73.5,9.72,1,41.10709,33.73472,41.10709
123843,        ,41.19833,22.83528,41.19708,22.83361,1045,53,5,0.71,0.05,9.4,2.3,14,7.52,1,41.19708,22.83361,41.19708
2221,        ,41.24333,30.37861,41.24167,30.37778,833,103,2,3.77,0.06,35.3,2.35,12.3,8.13,1,41.24167,30.37778,41.24167
124855,        ,41.24125,34.09917,41.24042,34.09472,9498,256,6,1.56,0.11,7.8,2.79,132.7,9.81,1,41.24042,34.09472,41.24042
121819,KKH 14  ,41.26333,32.16417,41.26708,32.16111,1582,109,2,11.31,0.06,103.6,2.33,21.1,9.07,1,41.26708,32.16111,41.26708
122423,        ,41.26542,26.07167,41.26917,26.07417,14271,329,45,1.63,0.12,8,2.52,200.8,10.19,1,41.26917,26.07417,41.26917
122424,        ,41.2825,25.94167,41.27958,25.93611,1536,46,7,0.42,0.04,6.3,2.18,20.4,7.62,1,41.27958,25.93611,41.27958
2223,524-012 ,41.30959,35.18639,41.30917,35.18861,4977,271,2,3.66,0.11,18.6,2.67,57.8,9.46,1,41.30917,35.18861,41.30917
124856,        ,41.3225,35.6675,41.30792,35.66584,5255,34,6,0.42,0.04,7.6,2.04,72.4,8.71,1,41.30792,35.66584,41.30792
124858,        ,41.40667,35.47167,41.395,35.46417,11405,207,3,2.06,0.09,12.6,2.54,160,10.09,1,41.395,35.46417,41.395
124859,        ,41.46625,35.82944,41.45958,35.82944,13078,63,7,1.13,0.05,15.6,2.03,183.9,9.95,1,41.45958,35.82944,41.45958
122425,        ,41.46375,28.1475,41.46625,28.14806,5579,131,17,0.94,0.07,8.2,2.22,77.2,9.12,1,41.46625,28.14806,41.46625
124860,        ,41.4925,35.8225,41.4975,35.82944,13219,336,8,2.06,0.09,13.3,1.9,185.9,10.22,1,41.4975,35.82944,41.4975
124861,        ,41.48958,35.10667,41.48542,35.10694,11724,94,6,0.98,0.07,7.4,3.04,164.6,9.8,1,41.48542,35.10694,41.48542
124965,        ,41.48833,33.03917,41.495,33.03778,5254,85,5,1.02,0.06,10.9,2.27,65.4,9.01,1,41.495,33.03778,41.495
120490,505-052 ,41.50625,28.02778,41.50459,28.02778,7956,357,2,5.67,0.11,28,2.4,110.6,10.21,1,41.50459,28.02778,41.50459
2236,484-017 ,41.54583,27.0475,41.54625,27.04417,5731,207,7,4.65,0.1,27.7,2.61,79.4,9.84,1,41.54625,27.04417,41.54625
122895,        ,41.55416,24.84028,41.55875,24.83667,7431,70,5,0.7,0.06,8.1,2.3,103.1,9.24,1,41.55875,24.83667,41.55875
124862,        ,41.60209,35.0275,41.605,35.03167,8887,124,9,1.3,0.08,10.2,2.55,124,9.67,1,41.605,35.03167,41.605
2239,505-053 ,41.64667,32.45195,41.64875,32.44944,4829,305,4,2.13,0.1,11.3,2.4,63.7,9.31,1,41.64875,32.44944,41.64875
120498,524-015 ,41.64833,35.03917,41.64542,35.03972,14002,208,9,1.52,0.09,9.5,2.47,197.1,10.14,1,41.64542,35.03972,41.64542
122226,        ,41.66208,27.72639,41.66208,27.72639,472,29,1,2.24,0.05,39,2.37,6.8,7.39,1,41.66208,27.72639,41.66208
123904,        ,41.66792,23.46861,41.66917,23.46972,14124,420,6,1.82,0.12,7.6,2.53,198.7,10.23,1,41.66917,23.46972,41.66917
123171,        ,41.71333,28.80556,41.71083,28.80639,5280,111,11,0.84,0.06,8.8,2.01,72.8,9.02,1,41.71083,28.80639,41.71083
2248,484-018 ,41.7275,23.59167,41.72792,23.59556,6186,367,3,2.85,0.1,14.6,2.28,86.2,9.7,1,41.72792,23.59556,41.72792
123051,        ,41.74417,31.89222,41.74709,31.88861,4741,198,11,1.28,0.08,9.2,2.2,64.8,9.1,1,41.74709,31.88861,41.74709
2251,M+407022,41.75958,24.85861,41.76083,24.8575,7470,309,3,3.23,0.1,17.9,2.29,103.6,9.91,1,41.76083,24.8575,41.76083
122896,        ,41.76167,25.74083,41.76292,25.73889,5924,160,8,0.92,0.07,7.7,2.09,82.3,9.17,1,41.76292,25.73889,41.76292
124966,        ,41.775,33.31305,41.77917,33.31889,5210,218,3,2.28,0.08,15.2,2.27,71.7,9.44,1,41.77917,33.31889,41.77917
124863,        ,41.78,34.24944,41.7875,34.25,5191,141,18,1.33,0.07,10.8,2.3,71.4,9.2,1,41.7875,34.25,41.7875
122897,        ,41.79375,25.81194,41.78958,25.80694,10479,278,7,3.17,0.1,18.7,2.27,146.6,10.21,1,41.78958,25.80694,41.78958
124967,        ,41.80917,33.28222,41.79625,33.28222,5325,187,11,1.76,0.08,11.7,2.45,73.4,9.35,1,41.79625,33.28222,41.79625
123905,        ,41.82917,22.65833,41.835,22.66055,14632,419,4,2.14,0.12,9.4,2.43,205.9,10.33,1,41.835,22.66055,41.835
123172,        ,41.83917,29.17778,41.845,29.17555,5398,160,3,1.35,0.07,12.1,1.98,74.5,9.25,1,41.845,29.17555,41.845
123907,        ,41.9125,22.55639,41.91167,22.56083,6035,138,5,0.92,0.07,7.6,2.3,84,9.18,1,41.91167,22.56083,41.91167
2267,484-019 ,41.96167,23.40194,41.96625,23.40361,6051,314,6,4.38,0.12,19.7,2.8,84.2,9.86,1,41.96625,23.40361,41.96625
2268,        ,41.9825,26.09167,41.98083,26.09444,7573,173,5,1.15,0.08,8.1,2.39,105.1,9.48,1,41.98083,26.09444,41.98083
124646,        ,41.98083,34.58333,41.98625,34.58167,1608,55,13,1.17,0.06,15.4,2.26,21.4,8.1,1,41.98625,34.58167,41.98625
123909,        ,41.99875,23.53944,41.99667,23.53889,6132,166,8,1.08,0.09,7,2.66,85.4,9.27,1,41.99667,23.53889,41.99667
122426,        ,42.01042,28.12417,42.00083,28.125,7979,112,25,0.96,0.07,9.6,2.12,111,9.44,1,42.00083,28.125,42.00083
123173,        ,42.00666,29.72111,41.99166,29.72778,7971,125,19,0.85,0.07,7.5,2.27,110.9,9.39,1,41.99166,29.72778,41.99166
2272,484-020 ,42.01625,27.10139,42.01875,27.1025,5650,478,4,6.82,0.12,28.6,2.23,82.8,10.04,1,42.01875,27.1025,42.01875
2274,N1093   ,42.06583,34.41806,42.06708,34.41945,5279,357,2,10.45,0.12,47.8,2.58,72.7,10.11,1,42.06708,34.41945,42.06708
124903,        ,42.08458,34.1,42.09333,34.10333,5214,202,9,0.84,0.09,5.1,2.57,71.8,9.01,2,42.09333,34.10333,42.09333
122898,        ,42.1375,24.45278,42.14125,24.45361,5988,132,5,1.46,0.06,13.9,2.03,83.3,9.38,1,42.14125,24.45361,42.14125
123352,        ,42.1475,23.27278,42.16333,23.27444,467,25,0,0.68,0.03,11.2,2.5,6.7,6.85,1,42.16333,23.27444,42.16333
123174,        ,42.18917,29.02944,42.19041,29.02695,10906,26,5,0.51,0.05,10,2.11,152.8,9.45,1,42.19041,29.02695,42.19041
123910,        ,42.215,23.335,42.21583,23.33806,7016,35,6,0.49,0.04,7.5,2.4,97.2,9.04,1,42.21583,23.33806,42.21583
120529,505-054 ,42.22958,28.2725,42.2225,28.27333,5424,208,13,3.03,0.09,20,2.35,74.9,9.6,1,42.2225,28.27333,42.2225
124612,        ,42.23875,35.46417,42.23458,35.45778,5067,194,23,1.82,0.09,11.7,2.49,69.6,9.32,1,42.23458,35.45778,42.23458
122899,        ,42.24583,24.36917,42.25125,24.37306,9947,138,4,1.26,0.08,11.4,2.1,139,9.76,1,42.25125,24.37306,42.25125
124968,        ,42.26917,33.05694,42.26792,33.06194,9605,234,27,2.42,0.1,15,2.35,134.3,10.01,1,42.26792,33.06194,42.26792
123911,        ,42.285,22.39167,42.29125,22.39222,7077,286,2,3.96,0.09,24.9,2.1,100,9.97,1,42.29125,22.39222,42.29125
2290,        ,42.29083,23.01667,42.2875,23.0175,6288,71,2,1.77,0.04,24.5,1.9,86.8,9.5,1,42.2875,23.0175,42.2875
2288,524-024 ,42.30542,35.33528,42.30458,35.33416,12397,489,3,3.27,0.13,12.1,2.47,174.2,10.37,1,42.30458,35.33416,42.30458
123052,        ,42.36708,29.90722,42.36208,29.91028,10854,132,23,1.13,0.07,9.9,2.21,152.1,9.79,1,42.36208,29.91028,42.36208
2300,        ,42.37208,30.70028,42.37458,30.69583,8318,392,4,5.61,0.11,27.7,2.29,115.9,10.25,1,42.37458,30.69583,42.37458
124609,        ,42.36708,34.73722,42.36833,34.74139,1588,49,4,0.71,0.05,9.2,2.45,21.2,7.87,1,42.36833,34.74139,42.36833
2304,M+407025,42.38042,22.14778,42.38083,22.14389,7261,512,3,2.77,0.12,11.2,2.16,100,9.81,1,42.38083,22.14389,42.38083
123715,        ,42.39708,32.07139,42.39583,32.06528,10281,378,17,1.67,0.13,7.6,2.52,143.9,9.91,1,42.39583,32.06528,42.39583
122427,        ,42.40083,27.00611,42.40417,27.00556,10170,243,17,1.7,0.09,11.5,2.12,142.3,9.91,1,42.40417,27.00556,42.40417
122134,        ,42.41042,35.90306,42.405,35.89917,5262,247,12,1.28,0.06,10.6,1.72,72.5,9.2,1,42.405,35.89917,42.405
124761,        ,42.40833,34.92806,42.40625,34.935,13479,89,10,0.7,0.07,6.5,2.56,189.7,9.77,1,42.40625,34.935,42.40625
121100,MK1057  ,42.41417,34.03333,42.41166,34.03917,11661,75,7,1.36,0.07,13.7,2.54,163.7,9.93,1,42.41166,34.03917,42.41166
123053,        ,42.42583,32.02083,42.42958,32.02028,7614,112,6,1.23,0.06,11.7,2.21,105.8,9.51,1,42.42958,32.02028,42.42958
2315,        ,42.45458,22.75194,42.45958,22.75333,7199,367,3,6.85,0.1,36.7,2.17,99.8,10.21,1,42.45958,22.75333,42.45958
124613,        ,42.45667,34.26944,42.45542,34.27083,4191,116,6,1.19,0.07,9.2,2.67,56.8,8.96,1,42.45542,34.27083,42.45542
122428,F480-V01,42.46791,26.66139,42.46583,26.65889,7120,123,12,1.07,0.07,9.6,2.26,98.7,9.39,1,42.46583,26.65889,42.46583
2310,        ,42.48333,35.86611,42.47292,35.86166,12629,459,16,2.31,0.1,11.6,1.94,177.6,10.23,1,42.47292,35.86166,42.47292
123175,        ,42.57708,29.51417,42.58333,29.51306,7941,203,5,1.33,0.09,8.7,2.38,110.5,9.58,1,42.58333,29.51306,42.58333
122900,        ,42.62083,24.31278,42.61375,24.30944,1391,30,3,1.07,0.04,19.9,2.11,18.5,7.94,1,42.61375,24.30944,42.61375
123054,        ,42.67458,30.6375,42.67417,30.63083,9911,160,8,0.9,0.07,7.2,2.2,138.6,9.61,1,42.67417,30.63083,42.67417
120545,505-055 ,42.6875,33.515,42.70042,33.51278,11960,225,20,1.17,0.12,5.8,2.99,168,9.89,2,42.70042,33.51278,42.70042
123055,        ,42.72667,30.25167,42.72334,30.26111,10955,154,5,1.09,0.07,8.7,2.25,153.6,9.78,1,42.72334,30.26111,42.72334
124864,        ,42.74083,34.47361,42.75083,34.47361,11608,237,56,1.17,0.09,6.8,2.49,163,9.86,1,42.75083,34.47361,42.75083
124614,        ,42.79791,35.99,42.79708,35.98944,5187,28,3,0.99,0.03,21.4,1.88,71.4,9.07,1,42.79708,35.98944,42.79708
2333,484-022 ,42.80875,25.40055,42.80208,25.40694,7171,311,4,1.9,0.1,9.9,2.43,99.4,9.65,1,42.80208,25.40694,42.80208
122223,F480-01 ,42.85333,26.58083,42.84625,26.58278,7483,150,3,3.47,0.08,25.6,2.47,103.9,9.95,1,42.84625,26.58278,42.84625
122901,        ,42.88625,24.16306,42.88083,24.16306,10068,283,14,2.67,0.1,15.2,2.34,140.8,10.1,1,42.88083,24.16306,42.88083
123056,        ,42.88625,31.58694,42.895,31.57722,10655,245,39,1.43,0.1,8.1,2.52,149.3,9.88,1,42.895,31.57722,42.895
124865,        ,42.90958,35.01861,42.93375,35.03778,5251,169,7,1.05,0.09,6.4,2.81,72.3,9.11,1,42.93375,35.03778,42.93375
123057,        ,42.92542,32.105,42.92292,32.10278,1465,43,8,0.68,0.04,11.4,2.01,19.5,7.79,1,42.92292,32.10278,42.92292
124866,        ,42.9525,34.15834,42.95333,34.16056,5445,127,7,1.36,0.08,10.6,2.52,75.2,9.26,1,42.95333,34.16056,42.95333
122224,        ,42.9575,26.05472,42.95875,26.05278,10158,192,5,2.49,0.09,16.4,2.44,142.1,10.07,1,42.95875,26.05278,42.95875
122902,        ,43.01625,24.91944,43.01208,24.92194,7161,158,22,1.06,0.09,6.5,2.87,99.3,9.39,1,43.01208,24.92194,43.01208
124589,2MFGC   ,43.04208,33.22111,43.04792,33.22195,14220,369,11,2.58,0.12,11.6,2.58,200.3,10.39,1,43.04792,33.22195,43.04792
124615,        ,43.0475,35.01139,43.04917,35.01194,5070,188,4,3.56,0.09,24.3,2.38,69.6,9.61,1,43.04917,35.01194,43.04917
124226,mph     ,43.11375,33.31916,43.11459,33.3275,4888,167,6,2,0.08,15,2.3,66.9,9.32,1,43.11459,33.3275,43.11459
122903,        ,43.26542,25.32695,43.26333,25.32417,6707,70,3,1.76,0.05,22,2.12,92.8,9.55,1,43.26333,25.32417,43.26333
123058,        ,43.26958,31.79472,43.275,31.79194,11610,375,11,1.77,0.11,8.5,2.4,163,10.04,1,43.275,31.79194,43.275
2357,I1861   ,43.28333,25.48556,43.27958,25.49,6692,411,8,2.47,0.12,11.2,2.39,92.6,9.7,1,43.27958,25.49,43.27958
